GP_PRACTICE_CODE,POSTCODE,CCG_CODE,NHSE_AREA_TEAM_CODE,NHSE_REGION_CODE,TOTAL_ALL,TOTAL_MALE,TOTAL_FEMALES,ORG_NAME
H84057,TW2 5AU,08P,Q71,Y56,2462,1267,1195,SARAJLIC (STAINES ROAD)
H84058,KT6 6LA,08J,Q71,Y56,3732,2000,1732,KINGSDOWNE SURGERY
H84059,TW11 8HU,08P,Q71,Y56,3942,1870,2072,CHILDS (THAMESIDE)
H84060,TW1 1PS,08P,Q71,Y56,7560,3708,3852,SMITH (RICHMOND LOCK)
H84061,KT2 5AD,08J,Q71,Y56,7652,3789,3863,KINGSTON HEALTH CENTRE
H84062,KT6 6EZ,08J,Q71,Y56,7037,3469,3568,LANGLEY MEDICAL PRACTICE
H84607,KT3 4AD,08J,Q71,Y56,203,120,83,NEW MALDEN HEALTH CENTRE
H84608,TW9 1PX,08P,Q71,Y56,2007,1071,936,SAYER (RICHMOND GREEN)
H84615,SW14 7DF,08P,Q71,Y56,1917,1055,862,SAYER (DEANHILL)
H84618,KT5 9QD,08J,Q71,Y56,3571,1844,1727,SUNRAY SURGERY
H84619,KT6 6BS,08J,Q71,Y56,10280,5197,5083,CLAREMONT MEDICAL CENTRE
H84623,TW12 1NY,08P,Q71,Y56,8926,4306,4620,PENNYCOOK (HAMPTON HILL)
H84625,TW2 6EE,08P,Q71,Y56,4343,2296,2047,KUDRA (WOODLAWN)
H84629,KT3 4BH,08J,Q71,Y56,4695,2562,2133,VILLAGE SURGERY
H84630,TW2 6JL,08P,Q71,Y56,2881,1457,1424,CRANE PARK SURGERY
H84632,SW13 9RU,08P,Q71,Y56,3861,1976,1885,PALACCI (CASTELNAU)
H84633,TW10 6HF,08P,Q71,Y56,3502,1752,1750,COOPER (QUEENS MEDICAL CENTRE)
H84635,KT4 7LG,08J,Q71,Y56,12734,6511,6223,MANOR DRIVE MEDICAL CENTRE
H84637,KT9 1AG,08J,Q71,Y56,2306,1179,1127,GRAY'S MEDICAL CENTRE
H84639,TW9 4BH,08P,Q71,Y56,4019,2021,1998,FITZMAURICE (KEW)
H85001,SW18 4DD,08X,Q71,Y56,15106,7238,7868,WANDSWORTH MEDICAL CENTRE
H85002,SW11 2PH,08X,Q71,Y56,8636,4296,4340,THE FALCON ROAD MEDICAL CENTRE
H85003,SW8 3RX,08X,Q71,Y56,8115,3971,4144,QUEENSTOWN ROAD MEDICAL PRACTICE
H85005,SW17 7AL,08X,Q71,Y56,11035,5528,5507,TRINITY MEDICAL CENTRE
H85006,SW15 4AA,08X,Q71,Y56,5855,2847,3008,MAYFIELD SURGERY
H85007,SW18 5AE,08X,Q71,Y56,12081,5748,6333,DR KOONER AND PARTNERS
H85008,SW15 4HN,08X,Q71,Y56,5770,2785,2985,THE ROEHAMPTON SURGERY
H85009,SW12 9HS,08X,Q71,Y56,11701,5611,6090,BEDFORD HILL FAMILY PRACTICE
H85011,SW16 6PX,08X,Q71,Y56,8378,4037,4341,THE GREYSWOOD PRACTICE
H85012,SW15 6TQ,08X,Q71,Y56,24399,11355,13044,PUTNEYMEAD GROUP MEDICAL PRACTICE
H85016,SW20 9DA,08R,Q71,Y56,8270,4090,4180,CANNON HILL LANE MEDICAL PRACTICE
H85018,SM2 6LX,08T,Q71,Y56,8532,4198,4334,THE SURGERY - 48 MULGRAVE ROAD
H85019,SM3 8EP,08T,Q71,Y56,5028,2488,2540,DR JM LONGLEY & PARTNERS
H85020,SW19 3NY,08R,Q71,Y56,16554,8104,8450,THE CHURCH LANE PRACTICE
H85021,SM5 2RT,08T,Q71,Y56,6685,3347,3338,THE CHESSER SURGERY
H85022,SM6 8AW,08T,Q71,Y56,3983,2076,1907,PARK ROAD MEDICAL CENTRE
H85023,SM4 6BH,08T,Q71,Y56,4021,1931,2090,BISHOPSFORD ROAD SURGERY
H85024,CR4 3PR,08R,Q71,Y56,10217,5327,4890,THE MITCHAM MEDICAL CENTRE.
H85025,SM5 2RE,08T,Q71,Y56,13733,6668,7065,THE WRYTHE GREEN SURGERY
H85026,SW19 4DL,08R,Q71,Y56,11176,5426,5750,FRANCIS GROVE SURGERY
H85027,SW19 5BY,08R,Q71,Y56,10117,5130,4987,WIMBLEDON VILLAGE PRACTICE
H85028,SW19 8RA,08R,Q71,Y56,9604,4949,4655,PRINCES ROAD SURGERY
H85029,CR4 1BP,08R,Q71,Y56,7373,3589,3784,WIDE WAY SURGERY
H85030,SM1 4AF,08T,Q71,Y56,12870,6319,6551,THE OLD COURT HOUSE SURGERY
H85031,SM1 4EB,08T,Q71,Y56,11301,5647,5654,BENHILL & BELMONT PRACTICE
H85032,SM5 3LS,08T,Q71,Y56,3478,1758,1720,CARSHALTON FIELDS SURGERY
H85033,CR4 1DL,08R,Q71,Y56,9578,4722,4856,TAMWORTH HOUSE MEDICAL CENTRE.
H85035,SW16 5HF,08R,Q71,Y56,9168,4574,4594,ROWANS SURGERY
H85037,SW19 3DA,08R,Q71,Y56,13634,7034,6600,MORDEN HALL MEDICAL CENTRE
H85038,CR4 3DA,08R,Q71,Y56,9678,4688,4990,CRICKET GREEN MEDICAL PRACTICE
H85041,SW18 4HH,08X,Q71,Y56,11103,5506,5597,EARLSFIELD SURGERY
H85045,SW11 3AD,08X,Q71,Y56,13977,7138,6839,BRIDGE LANE GROUP PRACTICE
H85047,SW11 3UJ,08X,Q71,Y56,10235,5326,4909,CHATFIELD MEDICAL CENTRE
H85048,SW18 4DU,08X,Q71,Y56,16755,8118,8637,BROCKLEBANK GROUP PRACTICE
H85049,SW11 1HG,08X,Q71,Y56,7224,3529,3695,BATTERSEA RISE GROUP PRACTICE
H85051,SW20 0LW,08R,Q71,Y56,15302,7703,7599,LAMBTON ROAD MEDICAL PRACTICE
H85052,SW16 6LY,08X,Q71,Y56,4380,2202,2178,STREATHAM PARK SURGERY
H85053,SM1 4NG,08T,Q71,Y56,4201,2302,1899,THE SURGERY-181 CARSHALTON ROAD
H85054,SM3 8EP,08T,Q71,Y56,5027,2517,2510,DR MUKTAR & DR AL-SANJARY
H85055,KT3 6JD,08J,Q71,Y56,7514,3922,3592,WEST BARNES SURGERY
H85056,SW12 9DL,08X,Q71,Y56,1547,882,665,BALHAM HILL MEDICAL PRACTICE
H85057,SW18 5DS,08X,Q71,Y56,5876,2842,3034,ELBOROUGH STREET SURGERY
H85061,SW15 2TL,08X,Q71,Y56,15814,8227,7587,THE HEATHBRIDGE PRACTICE
H85063,SM3 8EP,08T,Q71,Y56,5023,2423,2600,DR CAM BRENNAN & PTRS
H85065,SW15 4LE,08X,Q71,Y56,3840,2068,1772,THE ALTON PRACTICE
H85066,SW17 7AW,08X,Q71,Y56,16489,7700,8789,BALHAM PARK SURGERY
H85067,SW15 4DU,08X,Q71,Y56,3264,1713,1551,DANEBURY AVENUE SURGERY
H85069,SW11 5TU,08X,Q71,Y56,12484,6017,6467,LAVENDER HILL GROUP PRACTICE
H85070,SM4 5RT,08R,Q71,Y56,8319,4434,3885,CENTRAL MEDICAL CENTRE
H85072,SM3 9HE,08R,Q71,Y56,6006,3004,3002,JAMES O'RIORDAN MEDICAL CENTRE
H85075,SW11 1SW,08X,Q71,Y56,3047,1628,1419,THE HAIDER PRACTICE
H85076,SM3 9EY,08R,Q71,Y56,9084,4532,4552,STONECOT SURGERY
H85077,SW11 6PW,08X,Q71,Y56,5267,2546,2721,THE HERITAGE MEDICAL CENTRE
H85078,CR4 2HA,08R,Q71,Y56,2987,1735,1252,GRAHAM ROAD SURGERY
H85082,SW18 4HX,08X,Q71,Y56,4702,2454,2248,TRIANGLE SURGERY
H85086,CR4 4AX,08T,Q71,Y56,1887,948,939,WANDLE VALLEY HEALTH CENTRE.
H85087,SW12 8EU,08X,Q71,Y56,9045,5388,3657,OPEN DOOR SURGERY
H85088,SW11 1JD,08X,Q71,Y56,3430,1812,1618,CLAPHAM JUNCTION MEDICAL PRACTICE
H85090,CR4 3LD,08R,Q71,Y56,7024,3670,3354,FIGGES MARSH SURGERY
H85092,SW19 1YG,08R,Q71,Y56,5649,2966,2683,RIVERHOUSE MEDICAL PRACTICE
H85095,SM1 2RJ,08T,Q71,Y56,10539,5209,5330,THE HEALTH CENTRE
H85100,SW19 6EW,08X,Q71,Y56,6475,3195,3280,ST PAUL'S COTTAGE PRACTICE
H85101,SW20 9EA,08R,Q71,Y56,8892,4518,4374,GRAND DRIVE SURGERY
H85103,SM6 7HF,08T,Q71,Y56,3873,1979,1894,HACKBRIDGE MEDICAL CENTRE
H85105,SM1 2HD,08T,Q71,Y56,12622,6171,6451,CHEAM FAMILY PRACTICE
H85110,CR4 4DH,08R,Q71,Y56,4784,2425,2359,RAVENSBURY PARK MEDICAL CENTRE
H85111,SW11 5JP,08X,Q71,Y56,10062,5331,4731,BATTERSEA FIELDS PRACTICE
H85112,SW19 7JL,08R,Q71,Y56,5434,2775,2659,THE VINEYARD HILL ROAD SURGERY
H85113,SM6 8BL,08T,Q71,Y56,3681,1810,1871,DR SUGUMAR AND PARTNER
H85114,SW12 8TT,08X,Q71,Y56,11973,5723,6250,THURLEIGH ROAD PRACTICE
H85115,SM6 0HY,08T,Q71,Y56,10717,5100,5617,SHOTFIELD MEDICAL PRACTICE
H85116,SM6 0DE,08T,Q71,Y56,8572,4165,4407,MANOR PRACTICE
H85618,SM3 9BX,08T,Q71,Y56,1978,976,1002,WELL COURT PRACTICE
H85634,SW19 1DG,08R,Q71,Y56,6891,3437,3454,THE MERTON MEDICAL PRACTICE
H85637,SW12 9HP,08X,Q71,Y56,1637,800,837,BALHAM HEALTH CENTRE
H85643,SW19 6DA,08X,Q71,Y56,2515,1297,1218,INNER PARK ROAD HEALTH CENTRE
H85649,SW19 2BY,08R,Q71,Y56,10389,5556,4833,COLLIERS WOOD SURGERY
H85650,SW18 5SG,08X,Q71,Y56,799,525,274,GRANVILLE ROAD SURGERY
H85653,SM6 0HY,08T,Q71,Y56,13880,6799,7081,WALLINGTON FAMILY PRACTICE
H85656,SW19 7JZ,08R,Q71,Y56,5390,2993,2397,ALEXANDRA SURGERY
H85659,SW11 1SW,08X,Q71,Y56,3828,1831,1997,BEGG PRACTICE
H85662,SM5 3RB,08T,Q71,Y56,5663,2876,2787,THE BEECHES SURGERY
H85664,SW17 7BA,08X,Q71,Y56,2193,1315,878,TOOTING BEC SURGERY
H85665,SM6 9BY,08T,Q71,Y56,2372,1189,1183,WALLINGTON MEDICAL CENTRE
H85674,CR0 4PG,08T,Q71,Y56,3693,1901,1792,BEDDINGTON MEDICAL CENTRE
H85680,SW17 9HQ,08X,Q71,Y56,9938,5195,4743,TOOTING SOUTH MEDICAL CENTRE
H85682,SW19 6AE,08X,Q71,Y56,6759,3339,3420,TUDOR LODGE HEALTH CENTRE
H85683,SM4 6RS,08T,Q71,Y56,6185,3187,2998,FACCINI HOUSE SURGERY
H85686,SM1 2DB,08T,Q71,Y56,8724,4411,4313,THE GROVE ROAD PRACTICE
H85691,SW12 8NB,08X,Q71,Y56,169,46,123,NIGHTINGALE HOUSE
H85693,SM5 1JF,08T,Q71,Y56,10077,4875,5202,GREEN WRYTHE SURGERY
H85695,SW16 6BL,08X,Q71,Y56,3075,1597,1478,THE PRACTICE FURZEDOWN
J81002,BH22 9HF,11J,Q70,Y57,8502,3973,4529,ORCHID HOUSE SURGERY
J81003,BH9 1BP,11J,Q70,Y57,9432,4850,4582,ALMA PARTNERSHIP
J81004,BH2 5QR,11J,Q70,Y57,8338,4240,4098,POOLE ROAD MEDICAL CENTRE
J81005,DT6 5BN,11J,Q70,Y57,18250,8819,9431,BRIDPORT MEDICAL CENTRE
J81006,BH15 2HX,11J,Q70,Y57,31610,15439,16171,THE ADAM PRACTICE
J81009,DT5 2BJ,11J,Q70,Y57,12419,6155,6264,ROYAL MANOR HEALTH CARE
J81010,BH19 1HB,11J,Q70,Y57,11687,5702,5985,SWANAGE MEDICAL PRACTICE
J81011,BH20 4PG,11J,Q70,Y57,7896,3863,4033,WAREHAM SURGERY
J81012,BH14 0DJ,11J,Q70,Y57,10252,5148,5104,PARKSTONE HEALTH CENTRE
J81013,BH17 8UE,11J,Q70,Y57,11845,5752,6093,CANFORD HEATH GROUP PRACT
J81014,BH4 9HJ,11J,Q70,Y57,16164,7987,8177,WESTBOURNE MEDICAL CENTRE
J81016,DT1 2EW,11J,Q70,Y57,7354,3566,3788,QUEENS AVENUE SURGERY
J81017,DT9 6LG,11J,Q70,Y57,4137,2383,1754,YETMINSTER MEDICAL CENTRE
J81018,BH6 5AJ,11J,Q70,Y57,10944,5454,5490,BEAUFORT ROAD SURGERY
J81019,DT11 7BH,11J,Q70,Y57,16275,8132,8143,DR EVANS & PARTNERS
J81020,BH20 7HB,11J,Q70,Y57,3574,1805,1769,BERE REGIS SURGERY
J81021,BH5 1LX,11J,Q70,Y57,11773,6068,5705,DR POULTON & PARTNERS
J81022,BH22 0HX,11J,Q70,Y57,5275,2476,2799,WEST MOORS GROUP PRACTICE
J81024,BH8 8DE,11J,Q70,Y57,10040,5254,4786,HOLDENHURST ROAD SURGERY
J81025,BH20 6DR,11J,Q70,Y57,6203,3048,3155,THE WELLBRIDGE PRACTICE
J81026,SP7 8DH,11J,Q70,Y57,15247,7317,7930,ABBEY VIEW MEDICAL CENTRE
J81027,DT3 6BB,11J,Q70,Y57,17787,8784,9003,ROYAL CRESCENT SURGERY
J81028,BH23 5ET,11J,Q70,Y57,10084,4756,5328,HIGHCLIFFE MEDICAL CENTRE
J81029,DT9 3DG,11J,Q70,Y57,5136,2399,2737,THE APPLES MEDICAL CENTRE
J81030,BH31 7PY,11J,Q70,Y57,8286,4085,4201,THE VERWOOD SURGERY
J81031,DT11 7DQ,11J,Q70,Y57,8489,3942,4547,EAGLE HOUSE SURGERY
J81032,DT9 4DL,11J,Q70,Y57,6387,3069,3318,NEWLAND SURGERY
J81033,BH10 4BX,11J,Q70,Y57,17487,8548,8939,TALBOT MEDICAL CENTRE
J81034,BH21 1AP,11J,Q70,Y57,13653,6669,6984,QUARTERJACK SURGERY
J81035,DT11 0AT,11J,Q70,Y57,3475,1821,1654,MILTON ABBAS SURGERY
J81036,BH12 3HF,11J,Q70,Y57,7875,3964,3911,THE ROSEMARY HEALTH CTR
J81038,BH10 7AR,11J,Q70,Y57,5910,2848,3062,NORTHBOURNE SURGERY
J81039,BH9 2XF,11J,Q70,Y57,8295,4134,4161,MOORDOWN MEDICAL CENTRE
J81040,DT10 2RG,11J,Q70,Y57,4494,2277,2217,STALBRIDGE SURGERY
J81041,BH18 8EE,11J,Q70,Y57,19793,9703,10090,THE HADLEIGH PRACTICE
J81042,BH12 5BF,11J,Q70,Y57,8631,4131,4500,VILLAGE SURGERY
J81043,BH23 3AF,11J,Q70,Y57,6655,3227,3428,THE BARN SURGERY
J81044,BH12 4AY,11J,Q70,Y57,10027,5032,4995,HEATHERVIEW MEDICAL CTR.
J81045,BH10 5EY,11J,Q70,Y57,8264,4028,4236,KINSON ROAD MEDICAL CENTRE
J81046,BH18 8EE,11J,Q70,Y57,11643,5659,5984,THE HARVEY PRACTICE
J81047,BH9 3LQ,11J,Q70,Y57,13077,6399,6678,JAMES FISHER MEDICAL CENTRE
J81048,BH14 8BQ,11J,Q70,Y57,6119,2934,3185,WESSEX ROAD SURGERY
J81049,BH6 3DB,11J,Q70,Y57,10219,4903,5316,THE MARINE & OAKRIDGE PARTNERSHIP
J81050,BH23 7JN,11J,Q70,Y57,8962,4409,4553,BURTON & BRANSGORE MEDICAL CENTRE
J81051,DT4 9BE,11J,Q70,Y57,7869,3924,3945,WYKE REGIS MEDICAL PRACTICE
J81052,BH15 1QD,11J,Q70,Y57,5710,2830,2880,CARLISLE HOUSE SURGERY
J81053,DT2 7JG,11J,Q70,Y57,4010,1958,2052,CERNE ABBAS SURGERY
J81054,BH14 8EE,11J,Q70,Y57,9814,4791,5023,LILLIPUT SURGERY
J81055,DT4 0AE,11J,Q70,Y57,9482,4729,4753,ABBOTSBURY ROAD SURGERY
J81056,BH23 3AF,11J,Q70,Y57,7357,3525,3832,THE ORCHARD SURGERY
J81057,BH23 3AF,11J,Q70,Y57,6375,3138,3237,FARMHOUSE SURGERY
J81058,BH21 5QE,11J,Q70,Y57,9625,4668,4957,THE CRANBORNE PRACTICE
J81059,BH6 5BF,11J,Q70,Y57,8728,4278,4450,SOUTHBOURNE PRACTICE
J81061,BH22 9HB,11J,Q70,Y57,8386,4056,4330,PENNY'S HILL PRACTICE
J81062,BH8 9EW,11J,Q70,Y57,10311,5195,5116,ST ALBANS MEDICAL CENTRE
J81063,BH11 9EH,11J,Q70,Y57,2896,1477,1419,DURDELLS AVENUE SURGERY
J81064,BH15 2PG,11J,Q70,Y57,3617,1778,1839,POOLE TOWN SURGERY
J81065,BH14 9ET,11J,Q70,Y57,8204,4189,4015,MADEIRA MEDICAL CENTRE
J81066,BH23 1PA,11J,Q70,Y57,10066,4922,5144,STOUR SURGERY
J81067,BH7 7BU,11J,Q70,Y57,4218,2105,2113,LITTLEDOWN SURGERY
J81068,DT1 1QR,11J,Q70,Y57,7420,3586,3834,ATRIUM HEALTH CENTRE
J81069,BH15 2JD,11J,Q70,Y57,4894,2372,2522,LONGFLEET HOUSE SURGERY
J81070,BH11 9ST,11J,Q70,Y57,8899,4428,4471,THE BANKS & BEARWOOD MEDICAL CENTRE
J81071,BH10 6ES,11J,Q70,Y57,3915,1919,1996,LEYBOURNE SURGERY
J81072,BH1 3EG,11J,Q70,Y57,12125,6287,5838,DR SAWYER & PTNS
J81073,DT4 7DW,11J,Q70,Y57,13963,6797,7166,THE BRIDGES MEDICAL CTR.
J81074,DT8 3EQ,11J,Q70,Y57,5690,2758,2932,BARTON HOUSE MED PRACTICE
J81075,DT4 9QX,11J,Q70,Y57,4725,2310,2415,CROSS ROAD SURGERY
J81076,DT2 0DB,11J,Q70,Y57,5744,2806,2938,THE TOLLERFORD PRACTICE
J81077,BH21 1NL,11J,Q70,Y57,6515,3259,3256,WALFORD MILL MEDICAL CENTRE
J81078,DT9 4DL,11J,Q70,Y57,5687,2409,3278,BUTE HOUSE
J81081,SP8 4XS,11J,Q70,Y57,11851,5759,6092,GILLINGHAM MEDICAL PRACTICE
J81082,DT1 2FD,11J,Q70,Y57,6307,3058,3249,CORNWALL ROAD MED PRACT
J81083,SP5 5PA,99N,Q64,Y57,4422,2169,2253,SIXPENNY HANDLEY SURGERY
J81086,BH14 0HU,11J,Q70,Y57,5076,2399,2677,EVERGREEN OAK SURGERY
J81087,BH17 7XW,11J,Q70,Y57,9000,4491,4509,THE BIRCHWOOD PRACTICE
J81090,DT4 0HB,11J,Q70,Y57,3211,1555,1656,THE LANEHOUSE SURGERY
J81609,DT3 4NS,11J,Q70,Y57,2765,1359,1406,MALTHOUSE MEADOWS SURGERY
J81612,BH20 5HH,11J,Q70,Y57,2129,1085,1044,CORFE CASTLE SURGERY
J81613,DT4 7LE,11J,Q70,Y57,4762,2381,2381,THE DORCHESTER RD SURGERY
J81616,DT2 8FY,11J,Q70,Y57,4113,2043,2070,PUDDLETOWN SURGERY
J81620,DT10 1QU,11J,Q70,Y57,8897,4301,4596,STURMINSTER NEWTON MEDICAL CENTRE
J81621,BH22 8AZ,11J,Q70,Y57,5366,2714,2652,THE MEDICAL CENTRE (CORBIN AVE)
J81623,DT2 8ER,11J,Q70,Y57,1037,531,506,BROADMAYNE SURGERY
J81624,BH1 4JT,11J,Q70,Y57,2093,1139,954,CRESCENT SURGERY
J81625,BH9 1PB,11J,Q70,Y57,7448,3685,3763,DENMARK ROAD MEDICAL CENTRE
J81626,DT1 1LD,11J,Q70,Y57,3964,1895,2069,FORDINGTON SURGERY
J81628,DT6 6PE,11J,Q70,Y57,2171,1009,1162,CHARMOUTH MEDICAL PRACTICE
J81631,BH20 7BQ,11J,Q70,Y57,2134,1037,1097,SANDFORD SURGERY
J81632,BH12 4HY,11J,Q70,Y57,3594,1839,1755,HERBERT AVENUE
J81633,BH8 0HS,11J,Q70,Y57,4077,1973,2104,WOODLEA HOUSE SURGERY
J81634,BH1 4HA,11J,Q70,Y57,9521,5320,4201,PROVIDENCE SURGERY
J81637,DT1 2FD,11J,Q70,Y57,5454,2636,2818,THE PRINCE OF WALES SURGERY
J81640,BH22 0JB,11J,Q70,Y57,1955,987,968,VILLAGE MEDICAL PRACTICE
J81644,BH21 1PL,11J,Q70,Y57,3303,1535,1768,THE OLD DISPENSARY
J81645,BH5 1HQ,11J,Q70,Y57,2895,1524,1371,BOSCOMBE MANOR MEDICAL CENTRE
J81646,BH23 2EZ,11J,Q70,Y57,4999,2407,2592,GROVE SURGERY
J81647,DT7 3HT,11J,Q70,Y57,2081,975,1106,LYME BAY MEDICAL PRACTICE
J81648,BH15 2PG,11J,Q70,Y57,3329,1650,1679,DR NEWMAN
J82001,SO16 3BD,10X,Q70,Y57,8635,4531,4104,BURGESS ROAD SURGERY
J82002,SO16 8HY,10X,Q70,Y57,10454,5135,5319,LORDSHILL HEALTH CENTRE
J82004,PO2 7NX,10R,Q70,Y57,5513,2945,2568,DR ATCHISON & PARTNERS
J82005,PO9 6BN,10V,Q70,Y57,3937,1905,2032,ROWLANDS CASTLE SURGERY
J82006,PO12 3AQ,10K,Q70,Y57,9007,4273,4734,GOSPORT MEDICAL CENTRE
J82007,BH25 5JP,11A,Q70,Y57,13288,6374,6914,THE ARNEWOOD PRACTICE MILTON MEDICAL CEN
J82008,SO30 3PY,11A,Q70,Y57,7557,3648,3909,WEST END SURGERY
J82009,PO10 7DD,10V,Q70,Y57,12951,6166,6785,EMSWORTH SURGERY
J82010,PO9 1DQ,10V,Q70,Y57,17860,8814,9046,THE BOSMERE MEDICAL PRACTICE
J82012,PO16 9TU,10K,Q70,Y57,8817,4268,4549,PORTCHESTER PRACTICE
J82015,GU14 8QB,99M,Q70,Y57,8365,4152,4213,GIFFARD DRIVE SURGERY
J82016,SO20 6HG,11A,Q70,Y57,8992,4315,4677,STOCKBRIDGE SURGERY
J82017,SP10 3LD,11A,Q70,Y57,14190,6972,7218,THE ANDOVER HEALTH CENTRE MEDICAL PRACT
J82018,SO50 8AU,11A,Q70,Y57,16736,8416,8320,STOKEWOOD SURGERY
J82019,SO53 2LH,11A,Q70,Y57,9349,4606,4743,THE FRYERN SURGERY
J82020,SO50 9AG,11A,Q70,Y57,7290,3729,3561,ARCHERS PRACTICE
J82021,PO11 9AP,10V,Q70,Y57,8483,4097,4386,WATERSIDE MEDICAL PRACTICE
J82022,SO15 5SY,10X,Q70,Y57,12389,6241,6148,VICTOR STREET SURGERY
J82023,PO15 7LB,10K,Q70,Y57,13207,6578,6629,THE WHITELEY SURGERY
J82024,SO14 0YG,10X,Q70,Y57,4168,2412,1756,NICHOLS TOWN SURGERY
J82025,SP10 3JY,11A,Q70,Y57,10852,5287,5565,CHARLTON HILL SURGERY
J82026,PO16 7ER,10K,Q70,Y57,14642,7105,7537,CENTRE PRACTICE
J82027,GU30 7AQ,10V,Q70,Y57,5568,2770,2798,LIPHOOK VILLAGE SURGERY
J82028,PO5 3ND,10R,Q70,Y57,11153,5752,5401,OSBORNE PRACTICE
J82029,BH25 6EN,11A,Q70,Y57,9844,4609,5235,NEW MILTON HEALTH CENTRE
J82030,GU11 1AY,99M,Q70,Y57,8190,4067,4123,VICTORIA PRACTICE
J82032,PO9 2AG,10V,Q70,Y57,3925,1970,1955,THE CURLEW PRACTICE
J82033,PO15 6QA,10K,Q70,Y57,8391,4117,4274,GUDGEHEATH LANE SURGERY
J82034,PO17 5GU,11A,Q70,Y57,11923,5814,6109,WICKHAM SURGERY
J82035,SO23 8AD,11A,Q70,Y57,17159,8618,8541,ST CLEMENTS PARTNERSHIP
J82036,GU32 1LR,11A,Q70,Y57,2534,1291,1243,WEST MEON SURGERY
J82038,PO6 3AP,10R,Q70,Y57,4410,2100,2310,THE WOOTTON STREET SURGERY
J82039,BH24 1JY,11A,Q70,Y57,11220,5384,5836,RINGWOOD MEDICAL CENTRE
J82040,SO18 6TG,10X,Q70,Y57,10987,5505,5482,WEST END ROAD SURGERY
J82041,PO9 2AT,10V,Q70,Y57,8058,3931,4127,THE STAUNTON SURGERY
J82042,GU35 0BP,10V,Q70,Y57,12484,6203,6281,BADGERSWOOD SURGERY
J82044,PO14 4EH,10K,Q70,Y57,9346,4506,4840,JUBILEE SURGERY
J82046,RG25 3DU,10J,Q70,Y57,11173,5581,5592,OAKLEY & OVERTON PARTNERSHIP
J82049,GU17 0DB,99M,Q70,Y57,11414,5811,5603,HARTLEY CORNER MEDICAL PARTNERSHIP
J82050,SO22 5DD,11A,Q70,Y57,15244,7352,7892,ST PAUL'S PRACTICE
J82051,SO31 4NQ,11A,Q70,Y57,12416,6144,6272,DR SJF GOODISON AND PARTNERS
J82052,GU46 7LS,99M,Q70,Y57,10738,5371,5367,THE OAKLANDS PRACTICE
J82053,SP10 1HA,11A,Q70,Y57,9031,4530,4501,ADELAIDE MEDICAL CENTRE
J82054,RG17 9UX,10M,Q69,Y57,8110,4015,4095,KINTBURY & WOOLTON HILL SURGERY
J82055,PO5 2PW,10R,Q70,Y57,4936,2575,2361,WAVERLEY ROAD SURGERY
J82056,SO45 5WX,11A,Q70,Y57,24544,12194,12350,RED AND GREEN PRACTICE
J82058,RG21 7AP,10J,Q70,Y57,11770,5860,5910,BRAMBLYS GRANGE MEDICAL PRACTICE
J82059,GU34 5EW,11A,Q70,Y57,7216,3607,3609,THE WATERCRESS MEDICAL GROUP
J82060,PO5 1AT,10R,Q70,Y57,7882,4018,3864,DR TUTTE & PARTNER
J82061,RG29 1JY,10J,Q70,Y57,10871,5263,5608,ODIHAM HEALTH CENTRE
J82062,SO16 4AH,10X,Q70,Y57,15063,7597,7466,CHEVIOT ROAD SURGERY
J82063,SO50 9AG,11A,Q70,Y57,11218,5567,5651,PARKSIDE PRACTICE
J82064,SO32 1GR,11A,Q70,Y57,12912,6274,6638,BISHOPS WALTHAM SURGERY
J82065,RG22 6ER,10J,Q70,Y57,11418,5740,5678,CAMROSE MEDICAL PARTNERSHIP
J82066,GU11 3RB,99M,Q70,Y57,14030,6746,7284,SOUTHLEA GROUP PRACTICE
J82067,GU14 7JN,99M,Q70,Y57,11226,5671,5555,MILESTONE SURGERY
J82069,RG22 4EH,10J,Q70,Y57,20012,10022,9990,GILLIES & OVERBRIDGE MEDICAL P/SHIP
J82071,SO50 5PT,11A,Q70,Y57,8832,4386,4446,ST.ANDREW'S SURGERY
J82072,SO45 4JA,11A,Q70,Y57,10884,5248,5636,FORESTSIDE MEDICAL PRACTICE
J82073,PO3 5AF,10R,Q70,Y57,7820,3856,3964,KIRKLANDS SURGERY
J82074,SO51 8ED,11A,Q70,Y57,12565,6176,6389,ALMA ROAD SURGERY
J82075,SO41 9ND,11A,Q70,Y57,6982,3358,3624,CHAWTON HOUSE SURGERY
J82076,SO19 9AL,10X,Q70,Y57,9055,4570,4485,WOOLSTON LODGE SURGERY
J82077,RG24 9DT,10J,Q70,Y57,7011,3627,3384,THE BERMUDA PRACTICE
J82079,RG26 5BH,10J,Q70,Y57,6300,3080,3220,CLIFT SURGERY
J82080,SO17 1BJ,10X,Q70,Y57,15062,8102,6960,UNIVERSITY HEALTH SERVICE
J82081,SO14 1LT,10X,Q70,Y57,19532,11097,8435,ST.MARY'S SURGERY
J82082,SP10 5DE,11A,Q70,Y57,10166,5069,5097,SHEPHERDS SPRING MEDICAL CENTRE
J82083,PO12 1PA,10K,Q70,Y57,8471,4087,4384,STOKE ROAD MEDICAL CENTRE
J82084,PO12 3PW,10K,Q70,Y57,4123,2120,2003,BURY ROAD SURGERY
J82085,PO1 4JT,10R,Q70,Y57,14434,7197,7237,LAKE ROAD PRACTICE
